"Order_ID","Order_Date","Customer_ID","Product_ID","Category","Sub-Category","Product_Name","Sales","Quantity","Discount","Profit"
"CA-2016-116526","2016-09-01","JA-15970","OFF-AR-10004999","Office Supplies","Art","Newell 315","11.96","2","0.0","2.99"
"CA-2016-116526","2016-09-01","JA-15970","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1 Hanging DublLock Ring Binders","26.4","5","0.0","12.67"
"CA-2017-158561","2017-11-11","BB-11545","OFF-AP-10002651","Office Supplies","Appliances","Hoover Upright Vacuum With Dirt Cup","1158.12","5","0.2","130.29"
"CA-2017-165099","2017-12-11","DK-13375","OFF-AP-10001634","Office Supplies","Appliances","Hoover Commercial Lightweight Upright Vacuum","1.39","2","0.8","-3.76"
"CA-2015-109386","2015-11-08","RH-19600","OFF-AP-10003266","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner Large Room","44.43","3","0.0","18.66"
"CA-2015-109386","2015-11-08","RH-19600","TEC-PH-10002890","Technology","Phones","AT&T 17929 Lendline Telephone","226.2","5","0.0","58.81"
"CA-2015-109386","2015-11-08","RH-19600","FUR-FU-10000308","Furniture","Furnishings","Deflect-o Glass Clear Studded Chair Mats","186.54","3","0.0","41.04"
"CA-2015-109386","2015-11-08","RH-19600","OFF-AR-10000380","Office Supplies","Art","Hunt PowerHouse Electric Pencil Sharpener Blue","265.86","7","0.0","79.76"
"CA-2015-109386","2015-11-08","RH-19600","OFF-AR-10000122","Office Supplies","Art","Newell 314","27.9","5","0.0","6.98"
"CA-2015-166800","2015-11-19","AG-10300","OFF-AP-10004868","Office Supplies","Appliances","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","31.08","4","0.0","8.39"
"CA-2017-117443","2017-12-23","JB-15400","OFF-BI-10004002","Office Supplies","Binders","Wilson Jones International Size A4 Ring Binders","13.84","4","0.8","-22.14"
"CA-2017-117443","2017-12-23","JB-15400","OFF-PA-10004475","Office Supplies","Paper","Xerox 1940","175.87","4","0.2","63.75"
"US-2016-134369","2016-09-16","BC-11125","OFF-PA-10002195","Office Supplies","Paper","Xerox 1966","12.96","2","0.0","6.35"
"CA-2017-123687","2017-05-26","KC-16675","OFF-AP-10002670","Office Supplies","Appliances","Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors","208.44","3","0.0","62.53"
"CA-2017-123687","2017-05-26","KC-16675","OFF-SU-10004498","Office Supplies","Supplies","Martin-Yale Premier Letter Opener","25.76","2","0.0","0.77"
"CA-2015-104871","2015-03-30","DR-12940","FUR-CH-10003298","Furniture","Chairs","Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal","366.74","4","0.3","-110.02"
"CA-2014-133158","2014-08-19","DW-13195","FUR-FU-10000723","Furniture","Furnishings","Deflect-o EconoMat Studded No Bevel Mat for Low Pile Carpeting","289.24","7","0.0","26.03"
"CA-2014-133158","2014-08-19","DW-13195","OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders","69.46","2","0.2","22.57"
"CA-2014-126333","2014-12-23","ME-18010","OFF-PA-10000223","Office Supplies","Paper","Xerox 2000","5.18","1","0.2","1.81"
"CA-2015-141740","2015-11-01","JF-15490","FUR-CH-10001545","Furniture","Chairs","Hon Comfortask Task/Swivel Chairs","205.16","2","0.1","13.68"
"CA-2014-119466","2014-12-15","SP-20860","FUR-FU-10001546","Furniture","Furnishings","Dana Swing-Arm Lamps","8.54","2","0.6","-7.48"
"CA-2015-154823","2015-08-21","KN-16390","OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock","12.83","2","0.7","-8.98"
"CA-2015-154823","2015-08-21","KN-16390","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","598.46","3","0.3","-42.75"
"CA-2015-154823","2015-08-21","KN-16390","FUR-FU-10000193","Furniture","Furnishings","Tenex Chairmats For Use with Hard Floors","25.98","1","0.2","-3.9"
"US-2014-135881","2014-05-23","GT-14710","OFF-BI-10000829","Office Supplies","Binders","Avery Non-Stick Binders","17.96","5","0.2","5.84"
"US-2014-135881","2014-05-23","GT-14710","OFF-SU-10003002","Office Supplies","Supplies","Letter Slitter","5.04","2","0.0","0.15"
"US-2014-135881","2014-05-23","GT-14710","OFF-AP-10002118","Office Supplies","Appliances","1.7 Cubic Foot Compact Cube Office Refrigerators","208.16","1","0.0","56.2"
"CA-2017-141201","2017-12-09","DB-12910","FUR-BO-10001519","Furniture","Bookcases","O'Sullivan 3-Shelf Heavy-Duty Bookcases","148.26","3","0.15","15.7"
"CA-2014-114790","2014-03-11","FM-14215","OFF-AP-10002578","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote","146.76","3","0.0","38.16"
"CA-2014-114790","2014-03-11","FM-14215","TEC-AC-10000710","Technology","Accessories","Maxell DVD-RAM Discs","32.96","2","0.0","14.17"
"CA-2014-114790","2014-03-11","FM-14215","TEC-PH-10000984","Technology","Phones","Panasonic KX-TG9471B","587.97","3","0.0","164.63"
"CA-2014-114790","2014-03-11","FM-14215","OFF-PA-10000213","Office Supplies","Paper","Xerox 198","14.94","3","0.0","7.02"
"US-2016-154256","2016-06-23","SM-20005","OFF-LA-10003720","Office Supplies","Labels","Avery 487","25.83","7","0.0","12.14"
"CA-2014-124737","2014-08-23","AP-10915","OFF-PA-10001837","Office Supplies","Paper","Xerox 1976","15.55","3","0.2","5.44"
"CA-2014-124737","2014-08-23","AP-10915","OFF-SU-10004661","Office Supplies","Supplies","Acme Titanium Bonded Scissors","6.8","1","0.2","0.51"
"CA-2014-124737","2014-08-23","AP-10915","FUR-FU-10003274","Furniture","Furnishings","Regeneration Desk Collection","4.22","3","0.2","1.27"
"CA-2014-124737","2014-08-23","AP-10915","TEC-PH-10000149","Technology","Phones","Cisco SPA525G2 IP Phone - Wireless","143.64","9","0.2","10.77"
"CA-2014-124737","2014-08-23","AP-10915","OFF-PA-10000019","Office Supplies","Paper","Xerox 1931","31.1","6","0.2","10.89"
"CA-2014-124737","2014-08-23","AP-10915","OFF-PA-10001125","Office Supplies","Paper","Xerox 1988","223.06","9","0.2","69.71"
"US-2017-101840","2017-02-06","SP-20545","TEC-PH-10002538","Technology","Phones","Grandstream GXP1160 VoIP phone","227.46","6","0.0","65.96"
"US-2017-101840","2017-02-06","SP-20545","OFF-BI-10000279","Office Supplies","Binders","Acco Recycled 2 Capacity Laser Printer Hanging Data Binders","46.24","4","0.2","15.61"
"CA-2017-131653","2017-01-29","RD-19585","OFF-LA-10001045","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","5.22","2","0.0","2.4"
"US-2016-157840","2016-12-20","MC-17575","OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards","33.9","5","0.0","15.59"
"CA-2016-145548","2016-11-11","EB-13750","OFF-ST-10002562","Office Supplies","Storage","Staple magnet","28.14","3","0.0","7.88"
"CA-2016-145548","2016-11-11","EB-13750","TEC-AC-10002305","Technology","Accessories","KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige","36.0","2","0.0","6.48"
"CA-2016-145548","2016-11-11","EB-13750","OFF-AR-10003373","Office Supplies","Art","Boston School Pro Electric Pencil Sharpener 1670","92.94","3","0.0","25.09"
"CA-2016-145548","2016-11-11","EB-13750","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair Khaki","245.65","3","0.1","8.19"
"CA-2016-145548","2016-11-11","EB-13750","OFF-BI-10001510","Office Supplies","Binders","Deluxe Heavy-Duty Vinyl Round Ring Binder","55.01","3","0.2","17.19"
"CA-2016-145548","2016-11-11","EB-13750","OFF-BI-10004236","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binder White 3","35.23","3","0.2","11.45"
"CA-2017-119494","2017-11-09","JE-15610","FUR-CH-10004675","Furniture","Chairs","Lifetime Advantage Folding Chairs 4/Carton","523.39","3","0.2","52.34"
"CA-2014-124618","2014-05-02","CS-11860","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","479.98","2","0.2","90.0"
"CA-2017-161970","2017-09-22","PB-19105","OFF-PA-10004255","Office Supplies","Paper","Xerox 219","12.96","2","0.0","6.22"
"CA-2017-161970","2017-09-22","PB-19105","OFF-AR-10003896","Office Supplies","Art","Stride Job 150 Highlighters Chisel Tip Assorted Colors","17.94","3","0.0","6.46"
"CA-2017-103443","2017-12-17","AT-10735","OFF-ST-10002276","Office Supplies","Storage","Safco Steel Mobile File Cart","166.72","2","0.0","41.68"
"CA-2017-103443","2017-12-17","AT-10735","OFF-BI-10001617","Office Supplies","Binders","GBC Wire Binding Combs","24.82","3","0.2","8.38"
"CA-2017-103443","2017-12-17","AT-10735","FUR-FU-10000308","Furniture","Furnishings","Deflect-o Glass Clear Studded Chair Mats","124.36","2","0.0","27.36"
"US-2017-165358","2017-07-18","SV-20365","TEC-CO-10001943","Technology","Copiers","Canon PC-428 Personal Copier","599.97","5","0.4","70.0"
"US-2017-165358","2017-07-18","SV-20365","FUR-CH-10002647","Furniture","Chairs","Situations Contoured Folding Chairs 4/Set","198.74","4","0.3","-14.2"
"US-2017-165358","2017-07-18","SV-20365","OFF-SU-10004768","Office Supplies","Supplies","Acme Kleencut Forged Steel Scissors","9.18","2","0.2","1.15"
"CA-2016-160136","2016-11-03","PJ-18835","OFF-PA-10002160","Office Supplies","Paper","Xerox 1978","9.25","2","0.2","3.35"
"CA-2014-150581","2014-04-08","NM-18445","FUR-TA-10003748","Furniture","Tables","Bevis 36 x 72 Conference Tables","99.59","1","0.2","2.49"
"CA-2014-150581","2014-04-08","NM-18445","TEC-AC-10001908","Technology","Accessories","Logitech Wireless Headset h800","399.96","4","0.0","139.99"
"CA-2016-119515","2016-08-14","TR-21325","OFF-PA-10000552","Office Supplies","Paper","Xerox 200","15.55","3","0.2","5.44"
"CA-2014-141355","2014-09-25","BF-11005","OFF-AR-10003179","Office Supplies","Art","Dixon Ticonderoga Core-Lock Colored Pencils","14.58","2","0.2","2.37"
"CA-2016-165330","2016-12-11","WB-21850","OFF-BI-10004593","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers","209.6","5","0.2","68.12"
"CA-2016-165330","2016-12-11","WB-21850","OFF-AR-10000914","Office Supplies","Art","Boston 16765 Mini Stand Up Battery Pencil Sharpener","23.32","2","0.0","6.06"
"CA-2016-165330","2016-12-11","WB-21850","OFF-PA-10000241","Office Supplies","Paper","IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case","30.98","1","0.0","13.94"
"CA-2016-165330","2016-12-11","WB-21850","TEC-AC-10000057","Technology","Accessories","Microsoft Natural Ergonomic Keyboard 4000","119.96","4","0.0","25.19"
"CA-2016-165330","2016-12-11","WB-21850","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair Khaki","363.92","5","0.2","-31.84"
"CA-2016-165330","2016-12-11","WB-21850","OFF-BI-10002824","Office Supplies","Binders","Recycled Easel Ring Binders","35.81","3","0.2","11.19"
"CA-2016-165330","2016-12-11","WB-21850","OFF-BI-10004001","Office Supplies","Binders","GBC Recycled VeloBinder Covers","122.69","9","0.2","39.87"
"CA-2016-165330","2016-12-11","WB-21850","FUR-TA-10004619","Furniture","Tables","Hon Non-Folding Utility Tables","892.14","7","0.2","111.52"
"CA-2016-165330","2016-12-11","WB-21850","OFF-ST-10000636","Office Supplies","Storage","Rogers Profile Extra Capacity Storage Tub","50.22","3","0.0","2.01"
"CA-2016-165330","2016-12-11","WB-21850","OFF-AP-10001469","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector","83.42","2","0.0","24.19"
"CA-2016-165330","2016-12-11","WB-21850","OFF-BI-10002897","Office Supplies","Binders","Black Avery Memo-Size 3-Ring Binder 5 1/2 x 8 1/2","5.87","2","0.2","2.13"
"CA-2015-132633","2015-02-03","KH-16630","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders","12.14","3","0.2","4.1"
"CA-2016-157742","2016-12-29","KL-16645","OFF-EN-10002592","Office Supplies","Envelopes","Peel & Seel Recycled Catalog Envelopes Brown","27.79","3","0.2","10.42"
"CA-2017-127712","2017-08-31","MG-17890","OFF-SU-10002522","Office Supplies","Supplies","Acme Kleen Earth Office Shears","6.21","2","0.2","0.7"
"CA-2017-169474","2017-02-04","JF-15355","OFF-AP-10003971","Office Supplies","Appliances","Belkin 6 Outlet Metallic Surge Strip","32.67","3","0.0","8.49"
"CA-2014-106726","2014-12-06","RS-19765","OFF-ST-10001496","Office Supplies","Storage","Standard Rollaway File with Lock","1261.33","7","0.0","327.95"
"CA-2016-147473","2016-05-30","NL-18310","OFF-PA-10004782","Office Supplies","Paper","Xerox 228","38.88","6","0.0","18.66"
"CA-2016-114209","2016-05-21","AS-10285","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue","1.96","2","0.8","-3.24"
"CA-2016-114209","2016-05-21","AS-10285","OFF-PA-10003591","Office Supplies","Paper","Southworth 100% Cotton The Best Paper","82.66","9","0.2","31.0"
"CA-2014-141901","2014-08-09","GM-14500","OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","5.98","1","0.0","2.69"
"CA-2016-164490","2016-09-05","SU-20665","OFF-PA-10004971","Office Supplies","Paper","Xerox 196","9.25","2","0.2","3.35"
"CA-2016-112256","2016-07-23","CK-12205","OFF-AR-10001216","Office Supplies","Art","Newell 339","4.45","2","0.2","0.33"
"CA-2016-112256","2016-07-23","CK-12205","OFF-PA-10004355","Office Supplies","Paper","Xerox 231","5.18","1","0.2","1.81"
"CA-2016-112256","2016-07-23","CK-12205","OFF-AR-10001953","Office Supplies","Art","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","175.92","5","0.2","15.39"
"CA-2016-112256","2016-07-23","CK-12205","OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders","4.75","4","0.8","-8.32"
"CA-2016-112256","2016-07-23","CK-12205","OFF-SU-10001165","Office Supplies","Supplies","Acme Elite Stainless Steel Scissors","13.34","2","0.2","1.0"
"CA-2016-167416","2016-05-12","JM-15580","OFF-EN-10001141","Office Supplies","Envelopes","Manila Recycled Extra-Heavyweight Clasp Envelopes 6 x 9","54.9","5","0.0","26.9"
"CA-2016-106950","2016-09-02","JE-15715","OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders","22.91","7","0.7","-17.57"
"CA-2016-106950","2016-09-02","JE-15715","OFF-AP-10000159","Office Supplies","Appliances","Belkin F9M820V08 8 Outlet Surge","309.46","9","0.2","34.81"
"CA-2016-106950","2016-09-02","JE-15715","OFF-AR-10003560","Office Supplies","Art","Zebra Zazzle Fluorescent Highlighters","19.46","4","0.2","3.4"
"CA-2016-106950","2016-09-02","JE-15715","FUR-TA-10001768","Furniture","Tables","Hon Racetrack Conference Tables","472.52","3","0.4","-149.63"
"CA-2016-106950","2016-09-02","JE-15715","TEC-AC-10002049","Technology","Accessories","Plantronics Savi W720 Multi-Device Wireless Headset System","1012.68","3","0.2","303.8"
"CA-2016-106950","2016-09-02","JE-15715","OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers","17.22","5","0.7","-12.63"
"CA-2017-118724","2017-07-21","AR-10825","OFF-AR-10003469","Office Supplies","Art","Nontoxic Chalk","3.52","2","0.0","1.69"
"CA-2017-118724","2017-07-21","AR-10825","TEC-PH-10002549","Technology","Phones","Polycom SoundPoint IP 450 VoIP phone","1626.19","9","0.2","121.96"
"CA-2017-112004","2017-09-25","AH-10075","OFF-BI-10003476","Office Supplies","Binders","Avery Metallic Poly Binders","8.6","5","0.7","-6.3"
"CA-2017-112004","2017-09-25","AH-10075","OFF-SU-10000157","Office Supplies","Supplies","Compact Automatic Electric Letter Opener","190.9","2","0.2","-42.95"
"US-2017-143175","2017-08-03","GA-14515","OFF-ST-10003123","Office Supplies","Storage","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","99.87","3","0.0","23.97"
"CA-2015-105844","2015-10-25","JF-15415","OFF-AR-10001955","Office Supplies","Art","Newell 319","79.36","4","0.0","23.81"
"CA-2017-118864","2017-06-15","KH-16690","TEC-PH-10001809","Technology","Phones","Panasonic KX T7736-B Digital phone","119.96","1","0.2","7.5"
"CA-2015-119480","2015-01-09","CC-12685","OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper","106.32","3","0.0","49.97"
"CA-2015-119480","2015-01-09","CC-12685","OFF-AP-10001205","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers","163.44","3","0.0","45.76"
"CA-2015-119480","2015-01-09","CC-12685","OFF-AR-10004691","Office Supplies","Art","Boston 1730 StandUp Electric Pencil Sharpener","42.76","2","0.0","11.12"
"CA-2015-119480","2015-01-09","CC-12685","OFF-PA-10004996","Office Supplies","Paper","Speediset Carbonless Redi-Letter 7 x 8 1/2","51.55","5","0.0","24.23"
"US-2015-153374","2015-02-09","JF-15565","TEC-AC-10001908","Technology","Accessories","Logitech Wireless Headset h800","479.95","6","0.2","89.99"
"CA-2016-101980","2016-08-19","RP-19390","OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders","146.69","6","0.2","55.01"
"CA-2016-101980","2016-08-19","RP-19390","OFF-BI-10004318","Office Supplies","Binders","Ibico EB-19 Dual Function Manual Binding System","276.78","2","0.2","89.95"
"CA-2016-101980","2016-08-19","RP-19390","OFF-BI-10003429","Office Supplies","Binders","Cardinal HOLDit! Binder Insert StripsExtra Strips","25.32","5","0.2","9.18"
"CA-2017-144596","2017-11-06","CD-11980","OFF-PA-10003302","Office Supplies","Paper","Xerox 1906","318.96","9","0.0","149.91"
"CA-2015-124933","2015-12-26","DF-13135","OFF-PA-10003302","Office Supplies","Paper","Xerox 1906","212.64","6","0.0","99.94"
"CA-2014-159625","2014-11-23","SM-20005","OFF-EN-10002621","Office Supplies","Envelopes","Staple envelope","23.47","3","0.2","8.8"
"CA-2016-144337","2016-08-01","SG-20890","OFF-PA-10000249","Office Supplies","Paper","Easy-staple paper","19.65","2","0.2","6.63"
"CA-2014-117478","2014-09-21","LH-16750","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings Label Holders","6.57","3","0.7","-5.04"
"CA-2017-147410","2017-09-04","EJ-14155","OFF-ST-10003805","Office Supplies","Storage","24 Capacity Maxi Data Binder Racks Pearl","421.1","2","0.0","105.28"
"CA-2017-128944","2017-06-19","KH-16330","FUR-CH-10000785","Furniture","Chairs","Global Ergonomic Managers Chair","760.12","6","0.3","-43.44"
"CA-2017-128944","2017-06-19","KH-16330","FUR-FU-10004909","Furniture","Furnishings","Contemporary Wood/Metal Frame","38.78","3","0.2","7.27"
"CA-2017-128944","2017-06-19","KH-16330","TEC-AC-10001553","Technology","Accessories","Memorex 25GB 6X Branded Blu-Ray Recordable Disc 15/Pack","122.33","9","0.2","1.53"
"CA-2016-109666","2016-04-19","KM-16720","TEC-PH-10004774","Technology","Phones","Gear Head AU3700S Headset","25.98","2","0.0","0.78"
"CA-2016-109666","2016-04-19","KM-16720","OFF-AR-10004582","Office Supplies","Art","BIC Brite Liner Grip Highlighters","3.28","2","0.0","1.48"
"CA-2016-109666","2016-04-19","KM-16720","OFF-ST-10000991","Office Supplies","Storage","Space Solutions HD Industrial Steel Shelving.","459.88","4","0.0","13.8"
"CA-2016-109666","2016-04-19","KM-16720","OFF-SU-10002522","Office Supplies","Supplies","Acme Kleen Earth Office Shears","7.76","2","0.0","2.25"
"CA-2016-109666","2016-04-19","KM-16720","OFF-AR-10004022","Office Supplies","Art","Panasonic KP-380BK Classic Electric Pencil Sharpener","71.96","2","0.0","17.99"
"CA-2016-109666","2016-04-19","KM-16720","OFF-SU-10001218","Office Supplies","Supplies","Fiskars Softgrip Scissors","54.9","5","0.0","15.37"
